Year,Month,Day,Wind_speed,Surf_Pressure,Precipitation,R_Humidity,T_Max,T_Min,Dew
1989,1,14,2.74,98.7,0,62.88,34.01,19,16.23
1989,1,15,2.55,98.63,0,62.25,34.26,18.51,15.9
1989,1,16,2.7,98.68,0.02,64.88,34.12,18.64,16.88
1989,1,17,2.52,98.7,0.01,66.94,34.06,19.9,18.15
1989,1,18,2.58,98.59,0.07,67.75,34.08,20.44,18.56
1989,1,19,2.34,98.56,0.34,67.38,33.6,20.48,18.57
1989,1,20,2.78,98.56,0.01,61.88,34.5,20.12,16.73
1989,1,21,2.92,98.52,0,60.88,34.37,19.73,16.17
1989,1,22,2.46,98.5,0,64.31,33.77,19.94,17.17
1989,1,23,1.81,98.42,0.01,62.06,34.15,20.1,16.75
1989,1,24,2.38,98.42,0.05,61.62,34.94,20.35,17.15
1989,1,25,2.38,98.46,0.05,62.25,35.02,20.38,17.21
1989,1,26,2.55,98.44,0,60.62,35.08,20.29,16.43
1989,1,27,2.29,98.49,0,63.56,34.58,21.43,18.05
1989,1,28,2.52,98.47,0,62.12,35.15,21.44,17.73
1989,1,29,2.21,98.38,0,61.69,35.61,20.76,17.74
1989,1,30,2.69,98.38,0,61.56,35.87,21.12,17.82
1989,1,31,2.76,98.47,0.09,61.12,35.87,22.26,18.23
1989,2,1,2.9,98.48,0.02,56.25,34.97,20.84,15.76
1989,2,2,2.79,98.44,0,47.62,34.92,20.21,11.75
1989,2,3,2.41,98.5,0,50.25,34.76,19.59,12.94
1989,2,4,1.95,98.53,0,45.44,35.45,20.64,12.01
1989,2,5,2.7,98.49,0,49.5,36,19.37,12.5
1989,2,6,2.29,98.36,0,51.25,36.34,19.74,13.55
1989,2,7,2.69,98.42,0,57.5,36.58,20.65,16.16
1989,2,8,2.9,98.56,0,56.56,36.89,21.8,17.08
1989,2,9,2.47,98.59,0,58.44,35.65,22.38,18.19
1989,2,10,3.16,98.51,0.94,58.56,36.48,22.68,18.38
1989,2,11,3.52,98.44,0.37,60.81,37.35,22.12,18.74
1989,2,12,4.63,98.48,0.54,60.25,35.93,23.5,18.88
1989,2,13,3.69,98.46,0.05,50.06,35.03,22.44,15.82
1989,2,14,3.03,98.33,0.27,56.81,36.65,22.51,17.34
1989,2,15,2.79,98.24,0,53.94,36.5,21.92,15.55
1989,2,16,2.73,98.2,0,55.62,37.11,22.08,16.56
1989,2,17,3.45,98.25,0,54.5,37.72,22.19,16.76
1989,2,18,3.43,98.41,0,57.44,37.34,22.66,18.27
1989,2,19,2.86,98.53,0,50.88,37.13,24.05,16.56
1989,2,20,2.63,98.54,0,46.5,37.44,22.43,13.94
1989,2,21,2.72,98.52,0,41.75,36.53,22.33,10.55
1989,2,22,2.28,98.49,0,45.62,37.06,20.55,12.55
1989,2,23,2.58,98.49,0,52.81,35.69,21.88,15.61
1989,2,24,2.72,98.48,0,54.25,36.4,22.66,16.72
1989,2,25,3.66,98.44,0.1,57.56,37.94,23.12,18.3
1989,2,26,3.66,98.46,0.07,55.5,38.46,24.57,18.65
1989,2,27,3.73,98.52,0.37,59.5,36.16,24.91,19.87
1989,2,28,4.43,98.42,0.23,61,37.62,24.62,20.26
1989,3,1,4.32,98.44,0.18,58.38,36.58,25.17,19.53
1989,3,2,3.43,98.38,0.85,57.81,37.98,23.98,19.19
1989,3,3,3.45,98.32,0.82,56.19,38.44,24.45,19.51
1989,3,4,3.66,98.19,1.12,56.44,38.23,24.83,19.71
1989,3,5,3.98,98.19,1.01,61.94,35.24,24.87,20.57
1989,3,6,3.31,98.25,0.81,66.44,31.73,24.74,20.28
1989,3,7,2.96,98.23,3.45,67.56,32.95,23.28,20.05
1989,3,8,3.8,98.29,4.01,71.44,33.6,23.53,21.15
1989,3,9,3.55,98.29,2.97,68.81,35.22,23.23,20.8
1989,3,10,3.77,98.27,4.56,74.31,32.41,23.66,21.82
1989,3,11,2.34,98.32,2.61,76.56,29.86,23.89,21.73
1989,3,12,2.73,98.4,10.73,75.06,32.37,22.87,21.53
1989,3,13,3.41,98.44,7.75,73.06,32.8,22.99,20.5
1989,3,14,3.7,98.37,2.33,70.62,31.62,21.65,19.7
1989,3,15,3.88,98.31,3.11,71.56,31.58,22.12,19.88
1989,3,16,2.53,98.33,3.87,70.62,32.31,21.72,19.87
1989,3,17,2.39,98.3,1.26,71.75,31.81,22.33,20.51
1989,3,18,3.12,98.31,1.67,68.62,35.1,22.58,20.57
1989,3,19,2.25,98.34,1.01,69.81,33.96,22.94,21.03
1989,3,20,3.56,98.27,2.47,65.25,35.34,23.29,20.08
1989,3,21,3.22,98.26,1.82,70.44,33.85,22.65,20.87
1989,3,22,3.56,98.29,0.06,67.44,34.74,22.71,20.62
1989,3,23,3.31,98.36,0.33,67.56,34.35,23.12,20.35
1989,3,24,2.76,98.33,0.09,65.31,34.48,22.98,19.83
1989,3,25,2.45,98.27,0.17,61.19,35.65,22.45,19.48
1989,3,26,2.89,98.28,0.31,59.38,36.56,23.29,19.52
1989,3,27,3.41,98.42,1.18,65.62,35.13,23.45,20.37
1989,3,28,2.98,98.38,1.54,68.44,34.58,23.53,20.87
1989,3,29,2.84,98.33,1.69,70.19,33.03,23.68,21.15
1989,3,30,2.23,98.32,2.8,71.5,32.26,23.4,21.23
1989,3,31,2.75,98.35,1.89,67.62,33.88,23.21,20.55
1989,4,1,2.97,98.43,1.17,70.12,33.23,22.87,20.59
1989,4,2,3.43,98.36,1.49,70.31,33.97,22.85,21.16
1989,4,3,3.19,98.36,2.33,74.38,31.6,23.44,21.72
1989,4,4,3.02,98.32,2.11,71.88,33.51,23.1,21.65
1989,4,5,2.67,98.41,0.83,77.19,30.58,23.82,22.12
1989,4,6,3.15,98.31,0.67,67.94,35.71,22.65,20.96
1989,4,7,3.39,98.27,1.58,70.69,34.26,23.8,21.52
1989,4,8,3.25,98.29,2.1,68.75,35.87,23.7,21.45
1989,4,9,3.77,98.29,2.56,69.25,36.23,23.65,21.48
1989,4,10,4.14,98.29,1.93,69.88,34.69,23.71,21.41
1989,4,11,4.14,98.25,0.37,68.06,35.32,23.12,21.15
1989,4,12,3.28,98.24,0.08,68.88,33.19,23.78,21.19
1989,4,13,3.3,98.14,0.07,64.94,35.9,23.9,20.95
1989,4,14,3.64,98.27,0.59,70.31,32.05,24.44,21.23
1989,4,15,3.39,98.31,0.44,68.44,33.9,23.94,21.21
1989,4,16,3.62,98.27,1.92,72.12,31.68,23.81,21.34
1989,4,17,3.23,98.18,1.16,70.81,33.05,23.18,21.19
1989,4,18,3.34,98.27,1.47,74.12,30.13,23.71,21.07
1989,4,19,2.38,98.3,1.2,69.44,33.4,23.02,20.73
1989,4,20,3.2,98.32,4,74.69,33.53,23.62,22.15
1989,4,21,3.29,98.31,1.57,69,35.31,23.68,21.29
1989,4,22,3.36,98.34,2.73,67.75,36,22.92,20.83
1989,4,23,3.25,98.35,5.77,73.19,34.43,23.53,21.81
1989,4,24,3.09,98.32,4.09,73.75,33.73,23.45,21.88
1989,4,25,2.8,98.42,4.91,77.12,31.83,23.86,22.26
1989,4,26,2.71,98.39,5.47,80.25,31.05,23.03,22.28
1989,4,27,3.13,98.38,5.12,78.38,32.65,23.14,22.44
1989,4,28,3.16,98.34,4.75,76.38,33.3,23.9,22.6
1989,4,29,3.49,98.33,6.03,83.06,29.85,23.91,22.95
1989,4,30,3.5,98.37,4.73,77.94,33.01,22.93,22.13
1989,5,1,2.84,98.44,7.51,74.19,32.99,22.43,21.18
1989,5,2,2.59,98.4,1.74,74.5,32.94,22.84,21.57
1989,5,3,3.59,98.29,4.05,77.38,31.34,23.05,21.91
1989,5,4,3.58,98.25,11.54,83,30.87,23.21,22.83
1989,5,5,3.41,98.41,2.22,79.25,30.25,22.8,21.65
1989,5,6,2.88,98.52,2.08,75.56,32.84,21.9,21.4
1989,5,7,2.84,98.52,3.86,78.25,32.2,22.52,22.02
1989,5,8,3.58,98.49,3.25,79,32.34,23.12,22.37
1989,5,9,3.51,98.49,3.27,76.62,32.92,22.71,21.96
1989,5,10,3.62,98.51,3.02,76.19,33,22.85,21.88
1989,5,11,3.3,98.6,14.31,83.94,29.7,23.03,22.52
1989,5,12,2.29,98.62,19.51,84.81,29.1,21.83,22.04
1989,5,13,3.12,98.61,26.16,87.62,28.42,22.11,22.4
1989,5,14,3.11,98.67,7.42,84.88,29.34,21.95,21.85
1989,5,15,2.79,98.66,5.04,80.81,31.22,20.8,21.56
1989,5,16,3.05,98.69,0.06,78.31,32.23,21.17,21.57
1989,5,17,3.43,98.69,0.18,79.19,31.77,21.8,21.71
1989,5,18,3.59,98.65,0.38,79.12,31.89,21.14,21.82
1989,5,19,3.24,98.64,0.31,76.81,32.4,21.93,21.7
1989,5,20,3.22,98.69,0.23,78.69,31.55,22.45,21.89
1989,5,21,2.79,98.6,1.48,76.06,33.27,22.03,21.8
1989,5,22,3,98.55,3.27,81.75,30.88,23.05,22.76
1989,5,23,2.89,98.48,1.61,77.44,32.54,22.49,21.98
1989,5,24,2.91,98.52,1.22,77.75,31.79,22.74,21.97
1989,5,25,3.42,98.59,1.27,81.19,30.05,22.91,21.95
1989,5,26,2.59,98.56,0.14,75.88,32.51,22.26,21.62
1989,5,27,3.05,98.49,0.15,73.44,34.01,22.51,21.73
1989,5,28,2.85,98.52,0.34,72.94,33.96,22.85,21.78
1989,5,29,3.38,98.57,0.49,76.31,32.08,23.64,22.31
1989,5,30,3.48,98.64,0.34,76.38,32.54,22.88,21.77
1989,5,31,3.74,98.68,4.4,75.5,33.5,22.33,21.5
1989,6,1,2.75,98.68,2.75,80.75,29.29,22.5,21.82
1989,6,2,3.27,98.61,7.29,82.06,31.27,22.02,22.01
1989,6,3,3.02,98.57,5.31,87.19,28.03,22.34,22.5
1989,6,4,2.92,98.52,1.04,84.12,28.84,21.56,21.68
1989,6,5,3.32,98.55,4.03,82.06,31.44,20.78,22.02
1989,6,6,2.59,98.54,5.84,83.62,30.01,22.37,22.28
1989,6,7,2.87,98.54,3.96,84.75,29.67,22.18,22.52
1989,6,8,3.7,98.56,5.97,87.62,28.23,22.93,22.69
1989,6,9,3.7,98.71,8.97,87.12,28.77,22.61,22.52
1989,6,10,2.61,98.79,5.28,85.81,28.26,22.01,21.92
1989,6,11,2.66,98.73,6.39,85.25,28.55,21.49,21.76
1989,6,12,3.26,98.66,6.78,84.81,29.8,21.74,22.25
1989,6,13,3.5,98.61,10.26,85,29.84,22.28,22.51
1989,6,14,2.93,98.63,13.71,85.25,29.22,22.13,22.27
1989,6,15,2.27,98.71,3.86,83.69,29.76,21.83,22.27
1989,6,16,1.28,98.78,2.99,86.38,27.84,22.62,22.26
1989,6,17,2.48,98.7,2.5,87.56,28.5,22.25,22.62
1989,6,18,3.26,98.74,3.85,84.88,28.73,22.31,21.98
1989,6,19,2.77,98.75,1.94,81.69,30.18,21.2,21.59
1989,6,20,2.73,98.74,6.51,83.5,28.87,21.87,21.42
1989,6,21,2.88,98.7,15.81,86.25,28.45,21.78,21.79
1989,6,22,3.05,98.69,10,87.94,28.01,21.35,21.81
1989,6,23,2.2,98.75,13.41,90.94,26.4,21.88,22
1989,6,24,2.8,98.68,2.2,88.38,27.4,21.17,21.62
1989,6,25,3.38,98.63,1.98,85.88,28.25,20.92,21.49
1989,6,26,2.2,98.74,1.21,85.25,27.07,21.29,20.98
1989,6,27,2.34,98.71,1.24,84.5,27.7,20.87,21.03
1989,6,28,3.68,98.61,2.45,86.44,28.56,21.6,21.94
1989,6,29,4.16,98.68,3.8,88.31,27.59,21.73,21.7
1989,6,30,2.91,98.8,21.63,90.5,25.48,21.12,21.24
1989,7,1,2.52,98.79,13.62,93.88,23.65,20.94,21.03
1989,7,2,2.6,98.69,2.37,87.5,28.05,20.08,21.3
1989,7,3,2.63,98.65,3.33,85.25,29.21,20.8,21.83
1989,7,4,2.84,98.65,8.1,86.62,28.93,21.69,22.1
1989,7,5,1.98,98.74,11.97,86.56,28.39,21.44,21.69
1989,7,6,2.25,98.84,3.65,86.19,27.58,21.1,21.26
1989,7,7,2.13,98.78,6.6,85.25,28.66,20.62,21.69
1989,7,8,3.94,98.67,7.73,86.81,29.05,21.63,22.3
1989,7,9,4.43,98.63,8.04,87.12,28.97,21.42,21.97
1989,7,10,3.76,98.72,14.38,87.06,28.16,21.12,21.63
1989,7,11,3.03,98.79,17.2,89.12,26.83,20.08,21.32
1989,7,12,2.48,98.91,8.96,88.75,24.21,20.08,20.16
1989,7,13,2.53,98.86,6.93,85.44,28.13,19.32,20.4
1989,7,14,3.59,98.92,6.07,87.38,28.21,20.95,21.65
1989,7,15,3.33,99,1.56,86.38,28.54,20.34,21.26
1989,7,16,1.92,98.95,6.95,85.12,27.87,20.28,21.16
1989,7,17,3.53,98.82,20.83,88.44,27.75,21.16,21.73
1989,7,18,4.3,98.73,13.97,88.88,27.47,20.76,21.4
1989,7,19,3.13,98.79,1.07,85.88,27.73,19.73,20.82
1989,7,20,2.49,98.77,2.49,85.19,28.48,20.08,21
1989,7,21,2.99,98.85,1.71,85.56,28.71,20.37,21.24
1989,7,22,2.95,98.86,1.51,85.94,28.15,20.79,21.37
1989,7,23,3.61,98.66,1.45,87.69,27.71,21.24,21.48
1989,7,24,3.68,98.62,2.41,86.94,28.17,20.55,21.18
1989,7,25,2.65,98.71,0.36,85.12,27.65,20.14,20.74
1989,7,26,2.27,98.67,1.3,84.38,28.36,20.97,21.55
1989,7,27,1.88,98.61,1.6,89.06,26.77,21.73,21.96
1989,7,28,3.3,98.63,0.93,85.5,29.26,21.61,22.08
1989,7,29,2.59,98.69,1.63,84.88,28.83,21.45,21.87
1989,7,30,3.71,98.69,8.49,86.62,28.51,21.46,21.96
1989,7,31,3.88,98.65,8.02,89.12,27.32,21.49,21.75
1989,8,1,3.29,98.74,9.84,90.25,25.7,20.99,21.17
1989,8,2,3.15,98.71,4.01,87.75,27.42,21.19,21.4
1989,8,3,3.26,98.66,3.26,86.81,28.18,20.52,21.68
1989,8,4,4.91,98.71,8.32,87.75,28.3,21.46,21.8
1989,8,5,3.91,98.72,5.74,89.38,27.24,20.91,21.48
1989,8,6,3.07,98.75,1.57,86.19,27.83,20.8,21.29
1989,8,7,3.27,98.66,1.32,86.06,27.98,20.92,21.35
1989,8,8,3.77,98.68,1.29,87.56,26.43,20.72,20.91
1989,8,9,3.8,98.63,1.32,85.75,28.13,19.51,20.72
1989,8,10,3.36,98.68,0.41,83.88,28.41,19.79,20.51
1989,8,11,2.46,98.73,0.49,83,28.97,19.28,20.49
1989,8,12,2.92,98.77,0.67,83.44,29,19.94,20.95
1989,8,13,2.8,98.75,2.04,83.62,29.2,20.69,21.51
1989,8,14,3.77,98.68,3.42,88.5,27.51,21.58,21.71
1989,8,15,4.05,98.72,2.22,84.81,28.98,20.87,21.1
1989,8,16,2.59,98.75,1.42,83.31,28.62,20.36,20.85
1989,8,17,2.54,98.72,1.65,83.81,29.05,20.86,21.3
1989,8,18,3.23,98.68,1.91,83.81,29.26,21.27,21.61
1989,8,19,4.18,98.6,2.43,87.62,26.47,21.36,21.4
1989,8,20,4.1,98.59,3.43,86.69,27.71,20.81,21.04
1989,8,21,4.4,98.6,6.2,88.31,27.28,20.93,21.19
1989,8,22,3.72,98.65,6.75,85.75,29.33,20.4,21.36
1989,8,23,3.13,98.68,7.14,87.19,28.15,20.67,21.51
1989,8,24,3.63,98.67,20.04,89.19,27.3,20.93,21.58
1989,8,25,2.26,98.75,6.79,88,26.8,20.96,21.33
1989,8,26,2.34,98.68,12.06,87.69,28.28,20.98,21.64
1989,8,27,3.15,98.66,11.58,87.44,28.51,20.79,21.65
1989,8,28,3.41,98.72,12.65,91.25,25.62,21.22,21.3
1989,8,29,2.95,98.7,8.64,87.31,27.63,20.15,21.12
1989,8,30,2.7,98.65,4.03,89.25,26.3,20.07,20.95
1989,8,31,2.62,98.51,3.62,87.56,28.05,21.13,21.37
1989,9,1,3.07,98.48,3.19,86.25,28.46,20.31,21.38
1989,9,2,3.05,98.44,7.46,86.88,28.56,20.69,21.79
1989,9,3,3.16,98.44,4.23,88.69,27.01,20.92,21.51
1989,9,4,3.25,98.49,0.66,86.25,28.33,20.26,21.31
1989,9,5,2.38,98.5,1.81,84.19,29.26,20.51,21.55
1989,9,6,2.61,98.42,6.09,86.62,29.05,21.1,21.94
1989,9,7,4.19,98.43,1.63,86.44,28.31,20.83,21.48
1989,9,8,2.15,98.5,1.23,83.62,28.96,20.06,21.12
1989,9,9,2.4,98.42,13.71,87.12,28.14,20.69,21.93
1989,9,10,3.08,98.39,31.43,91,26.74,21.9,22.16
1989,9,11,2.85,98.49,6.12,86.38,28.3,20.37,21.41
1989,9,12,1.92,98.49,8.26,85.88,28.56,20.73,21.61
1989,9,13,2.02,98.41,8.19,90.25,27.54,21.79,22.2
1989,9,14,2.12,98.52,4.21,86.25,29.04,20.91,21.88
1989,9,15,3.16,98.64,3.78,90.12,27.01,21.98,22.39
1989,9,16,2,98.63,3.07,86.25,27.58,21.73,21.73
1989,9,17,1.66,98.64,1.59,82.31,28.83,21.17,21.48
1989,9,18,1.7,98.58,7.02,83.94,28.37,21.36,21.62
1989,9,19,2.76,98.54,9.81,88.12,28.44,21.69,22.37
1989,9,20,2.77,98.6,4.21,90.62,26.82,21.29,21.92
1989,9,21,3.36,98.61,2.48,87,28.42,20.4,21.45
1989,9,22,2.83,98.66,9.98,86.75,28.43,20.47,21.73
1989,9,23,2.55,98.63,7.78,90.38,26.19,21.29,21.69
1989,9,24,1.89,98.58,1.69,85.38,29.4,21.14,21.97
1989,9,25,2.43,98.55,0.94,85.88,28.71,20.81,21.76
1989,9,26,2.95,98.5,4.65,86.88,28.76,21.39,22.12
1989,9,27,1.83,98.54,4.68,86.75,28.05,21.03,21.9
1989,9,28,1.86,98.6,5.22,85.25,29.26,21.49,22.18
1989,9,29,2.72,98.67,7.24,87,29.04,21.34,22.19
1989,9,30,2.15,98.71,12.06,87.31,27.97,21.5,22.09
1989,10,1,1.41,98.66,8.57,87.81,28.08,22.5,22.44
1989,10,2,2.88,98.63,5.77,87.5,28.44,21.91,22.23
1989,10,3,3.16,98.54,4.93,89.81,27.34,21.33,22.01
1989,10,4,3.82,98.57,9.49,87.75,28.55,21.16,21.96
1989,10,5,2.48,98.7,13.13,87.19,28.4,21.06,22.06
1989,10,6,1.99,98.65,20.13,89,27.4,21.78,22.05
1989,10,7,2.4,98.53,8.54,88.88,28.32,21.47,22.37
1989,10,8,1.85,98.49,3.2,85.56,28.98,21.69,22.27
1989,10,9,2.77,98.5,7.65,88.81,28.55,22.16,22.65
1989,10,10,1.88,98.51,11,90.88,26.26,21.98,22.21
1989,10,11,2.2,98.48,8.48,87.12,29.28,21.22,22.41
1989,10,12,2.69,98.53,1.45,88.19,29.09,21.83,22.59
1989,10,13,2.35,98.52,5.87,87.56,28.29,21.73,22.23
1989,10,14,2.12,98.45,12.38,86.44,28.9,21.71,22.47
1989,10,15,2.44,98.42,16.39,88.12,28.52,22.05,22.51
1989,10,16,2.41,98.51,15.4,94.19,24.96,21.78,22.29
1989,10,17,1.79,98.67,4.42,85.69,27.69,20.79,21.27
1989,10,18,1.79,98.63,7.16,85.75,29.2,21.04,22.06
1989,10,19,2.44,98.55,6.58,87.81,29.62,21.39,22.72
1989,10,20,2.46,98.61,4.58,88.06,28.91,21.55,22.59
1989,10,21,1.84,98.75,4.8,89.31,26.64,21.73,21.98
1989,10,22,2.2,98.72,4.75,87.06,29.3,21.37,22.49
1989,10,23,2.06,98.6,0.79,87.75,29.23,22.48,22.76
1989,10,24,2.3,98.62,0.96,87.44,28.4,21.7,22.38
1989,10,25,2.29,98.57,1.07,85.62,29.57,21.08,22.26
1989,10,26,2.1,98.53,0.47,83.88,30.36,21.12,22.01
1989,10,27,2.24,98.56,0.96,83.69,29.73,22.11,22.38
1989,10,28,2.68,98.58,0.17,87.88,28.54,21.98,22.51
1989,10,29,2.45,98.64,0.23,84.94,28.76,21.28,21.6
1989,10,30,2.26,98.6,0.2,84.12,29.9,20.67,21.94
1989,10,31,2.11,98.53,0.35,85.56,29.73,21.72,22.41
1989,11,1,2.62,98.56,0.24,86.25,29.23,21.8,22.33
1989,11,2,2.16,98.57,0.17,84.94,29.37,20.88,21.92
1989,11,3,2.2,98.55,0.18,83,29.62,20.88,21.43
1989,11,4,1.85,98.46,0.1,82.69,30.01,20.77,21.76
1989,11,5,2.2,98.37,0.26,84.75,29.78,21.36,22.3
1989,11,6,2.3,98.26,0.27,85.69,29.51,21.22,22.4
1989,11,7,2.11,98.26,2.09,85.56,29.65,21.77,22.42
1989,11,8,2.14,98.26,2.55,85.69,29.79,21.85,22.46
1989,11,9,2.16,98.25,0.78,83.44,30.94,21.17,22.12
1989,11,10,2.66,98.36,2.48,86.75,28.92,21.76,22.19
1989,11,11,2.09,98.31,0.47,83.94,29.76,21.43,21.9
1989,11,12,2.35,98.28,0.61,84.31,29.71,21.15,22.01
1989,11,13,2.37,98.26,0.76,83.31,30.01,21.1,22.06
1989,11,14,2.23,98.34,0.5,84.06,30,22.32,22.6
1989,11,15,1.55,98.42,0.89,79.31,30.37,21.62,22.02
1989,11,16,1.8,98.37,1.18,78.56,30.93,22.82,22.06
1989,11,17,2.36,98.48,0.42,83,30.81,21.84,22.36
1989,11,18,2.01,98.61,0.28,82.25,30.73,21.54,22.23
1989,11,19,1.86,98.6,0.57,79.81,30.7,22.36,22.45
1989,11,20,1.79,98.61,0.53,77,31.51,22.58,22.05
1989,11,21,1.99,98.61,0.75,79.81,31.8,22.28,22.33
1989,11,22,2.35,98.59,1.01,81.81,31.05,22.66,22.62
1989,11,23,2.22,98.53,0.91,81.19,31.18,22.16,22.38
1989,11,24,2.34,98.54,0.81,80.62,31.19,22.05,22.15
1989,11,25,2.12,98.55,0.52,79.25,32.23,21.55,22.14
1989,11,26,2.04,98.6,1.32,77.31,32.35,22.48,22.16
1989,11,27,1.64,98.5,1.75,76.62,32.18,22.06,22.04
1989,11,28,1.94,98.41,1.71,77.62,31.69,22.51,22.02
1989,11,29,1.48,98.41,0.84,76.06,32.18,21.81,21.48
1989,11,30,2.39,98.49,1.4,77.31,32.29,21.81,21.55
1989,12,1,2.25,98.52,1.09,78.88,31.65,22.05,21.94
1989,12,2,2.27,98.5,0.35,76.94,32.55,21.89,21.78
1989,12,3,1.47,98.53,0.7,80.5,30.23,22.34,22.22
1989,12,4,1.61,98.6,0.32,82.5,29.26,22.93,22.4
1989,12,5,2.44,98.57,1,81.69,30.73,22.01,22.15
1989,12,6,2.31,98.55,0.8,78.38,31.86,21.7,21.55
1989,12,7,2.11,98.57,0.36,75.19,32.63,21.57,20.86
1989,12,8,1.89,98.54,0.36,76.06,32.51,21.94,21.62
1989,12,9,2.14,98.46,0.05,72.88,33.34,21.92,20.98
1989,12,10,1.52,98.47,0.58,74.62,32.52,22.27,21.4
1989,12,11,1.41,98.45,0.88,75.12,31.85,22.76,21.5
1989,12,12,1.19,98.45,1.28,76.19,29.4,22.58,20.85
1989,12,13,2.36,98.47,0.54,77.06,31.56,21.49,20.73
1989,12,14,1.88,98.51,0.32,75.56,32.27,22.05,21.05
1989,12,15,2.28,98.53,0.47,75.56,32.39,21.71,21.29
1989,12,16,2.03,98.44,0.23,72.12,33.7,21.54,20.76
1989,12,17,1.84,98.39,0,71.69,33.27,21.9,20.46
1989,12,18,1.83,98.48,0.01,72,32.99,21.8,20.6
1989,12,19,2.56,98.54,0.01,73.06,33.08,22.18,20.98
1989,12,20,1.69,98.53,0.01,70.06,32.8,22.69,20.34
1989,12,21,1.68,98.5,0,62.19,33.38,19.9,17.12
1989,12,22,1.52,98.51,0,67.25,33.45,21.78,19.5
1989,12,23,2.25,98.61,0,75.06,29.8,22.74,20.58
1989,12,24,1.72,98.55,0,69.06,32.05,21.13,19.11
1989,12,25,2.07,98.56,0,64.44,33.46,21.28,18.03
1989,12,26,0.84,98.49,0,60.75,33.64,21.02,17.22
1989,12,27,2.08,98.32,0.55,70,33.24,21.57,19.94
1989,12,28,2.58,98.28,0.53,72.44,32.66,22.11,20.8
1989,12,29,2.22,98.46,0.52,73.94,32.25,22.89,21.32
1989,12,30,1.62,98.59,0.38,74.88,32.25,22.26,21.48
1989,12,31,1.23,98.58,0.49,75.56,30.75,23.48,21.69
1990,1,1,2.23,98.55,0,72.62,30.45,22.33,20.54
1990,1,2,1.45,98.51,0,68.69,31.32,21.88,19.24
1990,1,3,1.72,98.52,0,67.06,34.34,20.49,19.04
1990,1,4,1.99,98.5,0,64.75,35.05,21.58,19.13
1990,1,5,2.44,98.42,0,66.06,34.79,22.37,19.92
1990,1,6,2.43,98.45,2.13,67.62,34.17,22.49,19.92
1990,1,7,2.41,98.48,2.49,73,32.73,22.7,21.12
1990,1,8,3.22,98.51,0.79,70.88,33.9,22.08,20.53
1990,1,9,2.54,98.54,1.15,70.31,32.33,22.59,19.59
1990,1,10,2.07,98.41,2.27,70.25,33.01,21.85,20.31
1990,1,11,2.51,98.4,0,72.25,32.62,22.44,21.04
1990,1,12,2.05,98.41,0,69.31,33.74,22.55,20.62
1990,1,13,2.59,98.43,0,66.88,34.98,22.12,19.95
1990,1,14,2.22,98.42,0,66.69,33.28,22.49,19.89
1990,1,15,2.68,98.37,0,64.44,35.4,21.66,19.01
1990,1,16,2.84,98.42,0,67.5,34.3,22.7,20.01
1990,1,17,2.72,98.39,0,66.69,34.75,22.19,19.91
1990,1,18,2.7,98.35,0,64.69,35.45,22.49,19.65
1990,1,19,3.2,98.3,0,65.81,35.05,22.82,20.15
1990,1,20,2.53,98.29,0,63.69,35.65,23.42,19.95
1990,1,21,2.26,98.29,5.01,69.56,34.01,23.36,21.33
1990,1,22,2.84,98.43,3.39,62.88,31.48,22.53,17.35
1990,1,23,2.99,98.43,0.02,54.62,33.37,20.53,15.47
1990,1,24,2.91,98.41,0,50.19,33.46,22.05,13.65
1990,1,25,2.77,98.41,0,43.25,33.89,20.87,11.3
1990,1,26,1.73,98.36,0,49.06,36.07,21.38,13.87
1990,1,27,2.34,98.33,0,62.12,35.7,20.85,18.06
1990,1,28,2.07,98.3,0,64.44,34.74,22.47,19.87
1990,1,29,2.57,98.28,0,62.38,35.79,22.84,19.58
1990,1,30,2.5,98.33,0,61.31,36.61,23.05,19.48
1990,1,31,2.62,98.38,1.04,60.19,36.44,23.85,19.65
1990,2,1,2.7,98.27,0.79,59.75,37.08,23.51,19.53
1990,2,2,3.29,98.26,0.82,61.38,36.88,24.12,20.32
1990,2,3,3.2,98.4,0.95,64.5,35.19,24,20.8
1990,2,4,3.13,98.39,0.34,61.94,35.96,23.63,20.24
1990,2,5,2.51,98.38,0,57.06,37.32,23.02,18.44
1990,2,6,2.77,98.37,0,53.56,37.19,22.68,16.81
1990,2,7,1.69,98.38,0,47,37.12,22.65,14.43
1990,2,8,2.12,98.46,0,38.56,36.82,21.63,10.27
1990,2,9,2.04,98.41,0,48.25,37.18,21.27,14.05
1990,2,10,2.58,98.38,0,48.5,37.95,21.26,13.47
1990,2,11,2.99,98.41,0,52.19,37.57,21.31,16.23
1990,2,12,2.69,98.53,0,48.88,36.65,22.93,16.39
1990,2,13,2.02,98.45,0,42.94,38.29,23.1,14.25
1990,2,14,2.7,98.37,0,49.94,38.62,22.86,16.63
1990,2,15,3.04,98.34,1.28,54.06,37.67,23.31,18.31
1990,2,16,3.49,98.29,1.87,55.44,38.19,23.76,19.03
1990,2,17,3.69,98.33,3.67,61.44,37.8,23.42,20.38
1990,2,18,3.88,98.43,4.82,68.12,35.55,23.81,21.5
1990,2,19,2.65,98.58,4.36,75.94,30.92,23.53,22
1990,2,20,3.05,98.49,3.99,70,35.1,22.4,20.78
1990,2,21,2.93,98.47,17.56,72.75,33.62,23.19,21.43
